"variable","root_variable","mean_min_depth","occurrences","interaction","uncond_mean_min_depth"
"RR","IP",6.06654835847382,26,"IP:RR",3.84
"RR","MNN",6.3804347826087,31,"MNN:RR",3.84
"RR","MT",3.32608695652174,45,"MT:RR",3.84
"RR","NC",7.38,30,"NC:RR",3.84
"RR","NDE",6.86335403726708,18,"NDE:RR",3.84
"RR","PTEMP",5.88260869565217,34,"PTEMP:RR",3.84
"RR","PTIME",6.26434782608696,13,"PTIME:RR",3.84
"RR","PYRID",5.46,24,"PYRID:RR",3.84
"RR","PYRRO",7.19913043478261,18,"PYRRO:RR",3.84
"RR","RAMAN",7.02173913043478,21,"RAMAN:RR",3.84
"RR","RR",5.56695652173913,12,"RR:RR",3.84
